Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Belwind Phase 1,171.0,1.0,BE,,,WTOF,WIN,1.0,0.0,0.0,0.8187134503,0.8187134503,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Nobelwind Offshore Windpark,165.0,1.0,BE,,,WTOF,WIN,1.0,0.0,0.0,0.8187134503,0.8187134503,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Thorntonbank - C-Power - Area NE,148.0,1.0,BE,,,WTOF,WIN,1.0,0.0,0.0,0.9333333333,0.9333333333,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,PLATE-TAILLE T,144.0,1.0,BE,,,HPHS,WAT,0.86,0.0,0.0,2.0833333333,2.0833333333,0.0,,0.0,0.0,0.86,0.0,0.0,,,,,,,,,710.0,,,,,,,,,,,
,Scheldelaan Exxonmobil,140.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0797857143,0.0797857143,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,TIHANGE 2,1008.0,1.0,BE,,,STUR,NUC,0.405,24.0,24.0,0.0034027778,0.0034027778,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,DOEL 3,1006.0,1.0,BE,,,STUR,NUC,0.405,24.0,24.0,0.0034095427,0.0034095427,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Kristal _ Solar _ Park,99.0,1.0,BE,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_Solar_BE,3270.0,1.0,BE,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_BE,2610.0,1.0,BE,,,WTOF,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_BE,351.0,1.0,BE,,,STUR,BIO,0.45,8.0,6.0,0.0127226463,0.0127226463,2000.0,,0.0,0.2,0.45,7.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_BE,1992.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.005585,0.005585,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_NUC_BE,24.0,1.0,BE,,,STUR,NUC,0.405,24.0,24.0,0.0090263158,0.0090263158,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OIL_BE,242.0,1.0,BE,,,STUR,OIL,0.33,4.0,4.0,0.008230453,0.009053498,69489.6693,,0.0,0.143415638,0.23,0.0,0.770557597,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_BE,172.0,1.0,BE,,,HROR,WAT,1.0,0.0,0.0,1.2790697674,1.2790697674,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WST_BE,362.0,1.0,BE,,,STUR,WST,0.465,7.335,7.335,1.8134831461,1.8134831461,0.0,,0.0,0.3,0.465,0.0,0.0,,,,,,,,,,,,,,,,,,,,
