"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000000369","Chorzów","226","208","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Biomass","19W000000000165Z","Połaniec 2-Pasywna","225","208","Polska","400","28.09.2012",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000059Y","Gdańsk 2","217","199","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Hydro Pumped Storage","19W0000000002515","Solina","198","197","Polska","110","30.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W000000000230D","Zielona Góra","188","194","Polska","220","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000238Y","Mondi Świecie","211","193","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000106E","EC Łódź-3","205","184","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000000741","Karolin 2","212","183","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000107C","EC Łódź-4","198","181","Polska","110","01.09.2012",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Hydro Run-of-river and poundage","19W000000000004M","EW Włocławek","168","165","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Hydro Pumped Storage","19W0000000002426","Żydowo","167","164","Polska","110","30.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000000628","Jaworzno 2","189","162","Polska","110","21.09.2013",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000239W","Nowa","178","162","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000035B","Bydgoszcz 2","177","162","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Coal-derived gas","19W000000000034D","Blachownia","158","150","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W110000000307G","Farma wiatrowa Biały Bór","N/A","141","Polska","110","01.09.2021",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000033F","EC Białystok","157","137","Polska","110","01.01.2013",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W000000000274U","Gorzów 2","138","135","Polska","110","01.01.2016",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W0000000000571","EC Nowa Sarzyna","129","126","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W110000000303O","FW Jasna","N/A","126","Polska","110","11.08.2020",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W000000000301G","FW Potegowo Zachód","N/A","118","Polska","110","11.03.2020",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W0000000001276","FW Margonin","120","118","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000076Y","Katowice","135","117","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000240A","Azoty Tarnów","122","114","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Coal-derived gas","19W000000000294O","Przyjaźń","71","106","Polska","110","01.04.2018",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W000000000275S","FW Banie","106","106","Polska","110","30.10.2015",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000002337","International Paper Kwidzyn","112","105","Polska","110","01.12.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000168T","Pomorzany","134","104","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W000000000299E","FW Potegowo","101","101","Polska","110","22.11.2019",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000212F","ZA Puławy","89","101","Polska","30","18.11.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W0000000002604","FW Marszewo","100","100","Polska","110","01.09.2013",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W000000000169R","EC Rzeszów","101","99","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W000000000293Q","EC Toruń","101","97","Polska","60","15.03.2017",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000061A","Gdynia 3","105","96","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000197M","Tychy","106","94","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000002353","Zakłady Chemiczne Police SA","95","93","Polska","6","18.11.2014",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Hydro Pumped Storage","19W000000000272Y","Dychów","85","90","Polska","110","01.01.2015",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W000000000258S","FW Korytnica","83","83","Polska","400","15.12.2015",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000040I","Czechnica","94","79","Polska","110","01.01.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000295M","Zofiówka","113","74","Polska","110","01.04.2018",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000287L","Zabrze","109","70","Polska","110","01.01.2016",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Gas","19W000000000060C","Gorzów","87","70","Polska","110","01.06.2012",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Brown coal/Lignite","19W000000000094W","Konin","128","46","Polska","110","01.01.2015",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W0000000000725","Karolin 1","49","45","Polska","110","01.09.2011",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Wind Onshore","19W0000000000563","FW EGL","41","41","Polska","110","18.06.2012",""
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000229Z","EC Żerań","351","N/A","Polska","110","01.01.2011","19.05.2021"
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000193U","Stalowa Wola 3","250","N/A","Polska","110","01.01.2011","01.01.2021"
"CTA|PL / 01.01.2020 00:00 - 01.01.2021 00:00","Fossil Hard coal","19W000000000116B","Łaziska 2","250","N/A","Polska","110","01.01.2011","01.01.2021"
