17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6427,,n/e,n/e,5800,,1074,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6122,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7041,,n/e,n/e,5798,,955,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6179,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7097,,n/e,n/e,5797,,953,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5977,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6916,,n/e,n/e,5797,,891,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5799,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6584,,n/e,n/e,5798,,888,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5763,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6436,,n/e,n/e,5798,,895,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5550,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5828,,n/e,n/e,5798,,880,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5399,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5403,,n/e,n/e,5798,,882,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5112,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4982,,n/e,n/e,5797,,906,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5086,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4941,,n/e,n/e,5796,,900,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4960,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4899,,n/e,n/e,5798,,904,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4891,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4916,,n/e,n/e,5796,,912,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4737,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6828,,n/e,n/e,5796,,969,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4517,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9010,,n/e,n/e,5796,,1095,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4265,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9678,,n/e,n/e,5797,,1155,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4093,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9959,,n/e,n/e,5795,,1230,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3863,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10158,,n/e,n/e,5795,,1227,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3616,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10421,,n/e,n/e,5797,,1241,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3337,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10654,,n/e,n/e,5799,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2844,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10818,,n/e,n/e,5798,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2608,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11026,,n/e,n/e,5797,,1337,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2377,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11178,,n/e,n/e,5798,,1317,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2308,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11218,,n/e,n/e,5800,,1324,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2266,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11281,,n/e,n/e,5800,,1349,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2320,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11334,,n/e,n/e,5799,,1354,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2315,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11334,,n/e,n/e,5798,,1361,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2426,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11314,,n/e,n/e,5798,,1355,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2669,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11159,,n/e,n/e,5797,,1340,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3081,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10575,,n/e,n/e,5799,,1314,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3406,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10005,,n/e,n/e,5800,,1291,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3785,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9721,,n/e,n/e,5799,,1274,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4184,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7961,,n/e,n/e,5798,,1245,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4552,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7203,,n/e,n/e,5797,,1241,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4672,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7103,,n/e,n/e,5797,,1257,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5016,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6979,,n/e,n/e,5797,,1277,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5325,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7119,,n/e,n/e,5798,,1315,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5649,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7703,,n/e,n/e,5798,,1401,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5777,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9061,,n/e,n/e,5796,,1458,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5828,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9601,,n/e,n/e,5796,,1469,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5906,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9868,,n/e,n/e,5796,,1483,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5903,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9885,,n/e,n/e,5795,,1473,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5916,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9994,,n/e,n/e,5796,,1503,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5805,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10463,,n/e,n/e,5798,,1512,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5558,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10434,,n/e,n/e,5797,,1500,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5439,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10573,,n/e,n/e,5796,,1477,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5192,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10630,,n/e,n/e,5796,,1474,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5070,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10681,,n/e,n/e,5796,,1471,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4758,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10737,,n/e,n/e,5796,,1472,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4502,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10748,,n/e,n/e,5795,,1502,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4088,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10824,,n/e,n/e,5796,,1489,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3684,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10765,,n/e,n/e,5795,,1500,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3300,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10709,,n/e,n/e,5792,,1484,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2999,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10491,,n/e,n/e,5796,,1475,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2767,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9909,,n/e,n/e,5796,,1399,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2472,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9490,,n/e,n/e,5796,,1358,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2276,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8808,,n/e,n/e,5795,,1372,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2097,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8112,,n/e,n/e,5795,,1374,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1968,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7197,,n/e,n/e,5795,,1356,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1916,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7036,,n/e,n/e,5795,,1358,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2072,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7375,,n/e,n/e,5796,,1374,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2258,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8173,,n/e,n/e,5795,,1372,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2740,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9377,,n/e,n/e,5796,,1394,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3331,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10104,,n/e,n/e,5797,,1411,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3753,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10359,,n/e,n/e,5796,,1413,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4143,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10398,,n/e,n/e,5797,,1419,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4414,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9985,,n/e,n/e,5795,,1410,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4764,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9948,,n/e,n/e,5793,,1419,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4949,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9934,,n/e,n/e,5793,,1409,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4953,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9604,,n/e,n/e,5795,,1416,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4988,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9572,,n/e,n/e,5796,,1419,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5116,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9713,,n/e,n/e,5795,,1398,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5308,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9999,,n/e,n/e,5796,,1396,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5453,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10030,,n/e,n/e,5793,,1400,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5628,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9075,,n/e,n/e,5795,,1396,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5711,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8318,,n/e,n/e,5796,,1373,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5739,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7101,,n/e,n/e,5795,,1371,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5664,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6577,,n/e,n/e,5796,,1338,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5609,
