Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,ESCALES 1,12.01,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,ESCALES 2,12.01,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,ESCALES 3,12.01,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,GRADO I 1,9.28,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,GRADO I 2,9.28,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,GRADO II 1,14.2,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,GRADO II 2,13.8,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LES ILLES,1.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,LLESP 1,6.24,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,LLESP 2,6.24,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,MEDIANO 1,33.86,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.312946,0.210984
,MEDIANO 2,33.86,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.312946,0.210984
,MEQUINENZA 1,81.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.368983,0.273381
,MEQUINENZA 2,81.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.368983,0.273381
,MEQUINENZA 3,81.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.368983,0.273381
,MEQUINENZA 4,81.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.368983,0.273381
,MOLI,0.75,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,MONTESQUIU,1.05,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,MORALETS 1,73.66,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.578699,0.758827
,MORALETS 2,73.66,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.578699,0.758827
,MORALETS 3,73.66,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.578699,0.758827
,ORFANS,0.34,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,PONT DE SUERT 1,7.84,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,PONT DE SUERT 2,7.84,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,PUENTE MONTAÑANA 1,22.4,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,PUENTE MONTAÑANA 2,22.4,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,RIBA ROJA 1,65.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.242605,0.4305489999999999
,RIBA ROJA 2,65.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.242605,0.4305489999999999
,RIBA ROJA 3,65.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.242605,0.4305489999999999
,RIBA ROJA 4,65.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.242605,0.4305489999999999
,SANTA ANA 1,15.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.882329,0.5804779999999999
,SANTA ANA 2,15.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,41.882329,0.5804779999999999
,SENET 1,4.32,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,SENET 2,4.32,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,TREGURA 1,1.5699999999999998,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,VILALLER 1,2.02,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,VILALLER 2,2.06,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,AGUAYO 1,90.4,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.095804,-4.000655999999999
,AGUAYO 2,89.6,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.095804,-4.000655999999999
,AGUAYO 3,90.9,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.095804,-4.000655999999999
,AGUAYO 4,91.0,1.0,ES,,,Pumped storage,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.095804,-4.000655999999999
,AGUILAR 1,4.96,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,AGUILAR 2,5.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,ARBON 1,24.9,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.477229,-6.730199000000001
,ARBON 2,24.9,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.477229,-6.730199000000001
,ARENAS 1,4.32,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,ARENAS 2,4.16,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,BÁRCENA BESAYA 1,0.48,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,BÁRCENA BESAYA 2,1.72,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,BATÁN-RIOBARBA,0.24,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,CAMARMEÑA 1,6.66,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,GERDIZ,0.96,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,CHAVÍN,0.28,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,DOIRAS 1,23.92,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.38616,-6.825378
,DOIRAS 2,23.83,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.38616,-6.825378
,DOIRAS 3,14.4,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.38616,-6.825378
,LA PARAYA 1,1.48,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,LA PARAYA 2,1.15,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,PIAGO DE MARTUL,0.346,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,SILVON 1,40.83,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.387117,-6.825233
,SILVON 2,41.73,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",43.387117,-6.825233
,TORINA 1,4.55,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,TORINA 2,4.25,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,TORINA 3,5.65,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,URDON 1,1.51,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,URDON 2,1.7,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,URDON 3,3.27,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,LA ROBLA GRUPO 1,284.2,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.792627,-5.635153
,LA ROBLA GRUPO 2,370.7,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.792627,-5.635153
,MEIRAMA GRUPO 1,580.46,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",43.16853,-8.409357
,NARCEA GRUPO 2,166.4,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",43.292086,-6.394014
,NARCEA GRUPO 3,364.1,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",43.292086,-6.394014
,ALBARELLOS GRUPO 1,68.1,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.397712,-8.157176
,ALCOBA GRUPO 1,7.75,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ALMOGUERA GRUPO 1,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ALMOGUERA GRUPO 2,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ALMOGUERA GRUPO 3,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BELESAR GRUPO 1,103.5,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.628788,-7.711572
,BELESAR GRUPO 2,106.07,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.628788,-7.711572
,BELESAR GRUPO 3,104.15,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.628788,-7.711572
,BOLARQUE I GRUPO 1,14.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BOLARQUE I GRUPO 2,14.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BOLARQUE II GRUPO 1,52.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BOLARQUE II GRUPO 2,52.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BOLARQUE II GRUPO 3,52.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BOLARQUE II GRUPO 4,52.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.362584000000005,-2.819307
,BUENAMESÓN GRUPO 1,0.685,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BUENAMESÓN GRUPO 2,0.685,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BUENAMESÓN GRUPO 3,0.685,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BUENDÍA GRUPO 1,18.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BUENDÍA GRUPO 2,18.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BUENDÍA GRUPO 3,18.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BURGOMILLODO GRUPO 1,0.48,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BURGOMILLODO GRUPO 2,0.44,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BURGOMILLODO GRUPO 3,0.48,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BURGOMILLODO GRUPO 4,2.37,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,BURGUILLO GRUPO 1,19.97,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.424446,-4.533892
,BURGUILLO GRUPO 2,21.48,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.424446,-4.533892
,BURGUILLO GRUPO 3,21.31,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.424446,-4.533892
,CABANELAS GRUPO 1,2.395,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,CASTREJÓN GRUPO 1,20.1,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,CASTREJÓN GRUPO 2,20.8,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,CASTREJÓN GRUPO 3,20.4,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,CASTREJÓN GRUPO 4,19.5,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
